klasik_julian.acq
1 msec/sample
4 channels
EMG (5 - 500 Hz)
mV
EMG (5 - 500 Hz)
mV
PPG (Pulse)
mV
Respiration
mV
sec	CH1	CH2	CH3	CH4	
0.383	0.0140381	0.0476074	-0.362915	0.103455	
0.384	0.0210571	0.0656128	-0.362976	0.103455	
0.385	0.0259399	0.0775146	-0.363037	0.103455	
0.386	0.020752	0.0827026	-0.363037	0.103149	
0.387	0.015564	0.0784302	-0.362976	0.103149	
0.388	0.00244141	0.0680542	-0.362854	0.103149	
0.389	-0.00671387	0.0457764	-0.362732	0.103149	
0.39	-0.015564	0.0228882	-0.362549	0.102844	
0.391	-0.0115967	-0.00823975	-0.362244	0.102844	
0.392	-0.00488281	-0.0393677	-0.361877	0.102844	
0.393	-0.00823975	-0.0592041	-0.361389	0.102844	
0.394	-0.0140381	-0.0750732	-0.36084	0.102539	
0.395	-0.0134277	-0.0839233	-0.360229	0.102539	
0.396	-0.0100708	-0.0888062	-0.359497	0.102539	
0.397	-0.00671387	-0.083313	-0.358704	0.102234	
0.398	-0.0170898	-0.0701904	-0.357788	0.102234	
0.399	-0.017395	-0.0448608	-0.35675	0.102234	
0.4	-0.0186157	-0.0210571	-0.355591	0.102234	
0.401	-0.0125122	0.00793457	-0.354309	0.101929	
0.402	-0.00915527	0.0354004	-0.352905	0.101929	
0.403	-0.00457764	0.0582886	-0.351318	0.101929	
0.404	-0.000610352	0.0744629	-0.349609	0.101929	
0.405	-0.00396729	0.0817871	-0.347717	0.101624	
0.406	-0.0119019	0.085144	-0.345703	0.101624	
0.407	-0.022583	0.0817871	-0.343567	0.101624	
0.408	-0.0250244	0.0695801	-0.341309	0.101624	
0.409	-0.0125122	0.0460815	-0.338867	0.101318	
0.41	-0.0119019	0.0198364	-0.336243	0.101318	
0.411	-0.0128174	-0.00915527	-0.333496	0.101318	
0.412	-0.00396729	-0.0408936	-0.330505	0.101013	
0.413	-0.00671387	-0.0619507	-0.327393	0.101013	
0.414	0.00152588	-0.0778198	-0.324097	0.101013	
0.415	0.0146484	-0.0869751	-0.320618	0.101013	
0.416	0.00701904	-0.0927734	-0.317017	0.100708	
0.417	0.00183105	-0.0872803	-0.313232	0.100708	
0.418	0.000915527	-0.0741577	-0.309204	0.100708	
0.419	0.00244141	-0.0494385	-0.305054	0.100403	
0.42	0.00854492	-0.0268555	-0.30072	0.100403	
0.421	0.00488281	0.0012207	-0.296143	0.100403	
0.422	-0.00152588	0.0305176	-0.291382	0.100098	
0.423	-0.000610352	0.0527954	-0.286438	0.100098	
0.424	0.0012207	0.0701904	-0.281311	0.100098	
0.425	0.00488281	0.0811768	-0.276001	0.0997925	
0.426	0.00610352	0.0854492	-0.270447	0.0997925	
0.427	0.0180054	0.0839233	-0.264771	0.0997925	
0.428	0.0262451	0.0720215	-0.258972	0.0994873	
0.429	0.0247192	0.0460815	-0.25293	0.0994873	
0.43	0.0234985	0.0204468	-0.246704	0.0994873	
0.431	0.0183105	-0.00732422	-0.240295	0.0991821	
0.432	0.0167847	-0.0366211	-0.233704	0.0991821	
0.433	0.0128174	-0.0564575	-0.226929	0.0991821	
0.434	-0.000915527	-0.0714111	-0.219971	0.0991821	
0.435	-0.00488281	-0.0823975	-0.21283	0.098877	
0.436	-0.000610352	-0.0863647	-0.205627	0.098877	
0.437	-0.000305176	-0.0814819	-0.198242	0.098877	
0.438	0	-0.0686646	-0.190674	0.098877	
0.439	-0.00244141	-0.0424194	-0.183044	0.098877	
0.44	-0.00518799	-0.0198364	-0.175232	0.0985718	
0.441	-0.00305176	0.00518799	-0.167297	0.0985718	
0.442	-0.00183105	0.0354004	-0.159241	0.0985718	
0.443	-0.00549316	0.0588989	-0.151123	0.0985718	
0.444	-0.00976562	0.0747681	-0.142822	0.0982666	
0.445	-0.0088501	0.0836182	-0.13446	0.0982666	
0.446	-0.0119019	0.0878906	-0.125977	0.0982666	
0.447	-0.0186157	0.0817871	-0.117432	0.0982666	
0.448	-0.0177002	0.0695801	-0.108826	0.0979614	
0.449	-0.0189209	0.045166	-0.100098	0.0979614	
0.45	-0.012207	0.0222778	-0.0913696	0.0979614	
0.451	-0.00915527	-0.00610352	-0.0824585	0.0979614	
0.452	-0.00915527	-0.0338745	-0.0735474	0.0976562	
0.453	-0.00915527	-0.055542	-0.0645142	0.0976562	
0.454	-0.0109863	-0.0747681	-0.0554199	0.0976562	
0.455	-0.0109863	-0.0854492	-0.0462036	0.0973511	
0.456	-0.00579834	-0.0888062	-0.0369873	0.0973511	
0.457	0.00274658	-0.0848389	-0.02771	0.0973511	
0.458	0.00579834	-0.0714111	-0.0184326	0.0973511	
0.459	0.00579834	-0.0463867	-0.0090332	0.0970459	
0.46	0.00549316	-0.0238037	0.000366211	0.0970459	
0.461	0.0140381	0.00518799	0.0098877	0.0970459	
0.462	0.017395	0.0360107	0.0194702	0.0970459	
0.463	0.0189209	0.0585938	0.0290527	0.0970459	
