live_julian.acq
1 msec/sample
4 channels
EMG (5 - 500 Hz)
mV
EMG (5 - 500 Hz)
mV
PPG (Pulse)
mV
Respiration
mV
sec	CH1	CH2	CH3	CH4	
0.365	-0.00274658	-0.0344849	-0.346619	-0.0149536	
0.366	0.000610352	-0.010376	-0.347534	-0.0149536	
0.367	0.00152588	0.0167847	-0.348389	-0.0149536	
0.368	-0.00488281	0.0463867	-0.349243	-0.0152588	
0.369	-0.00427246	0.0668335	-0.350037	-0.0152588	
0.37	-0.00488281	0.0820923	-0.35083	-0.0152588	
0.371	-0.000915527	0.0894165	-0.351624	-0.0152588	
0.372	0.00457764	0.0909424	-0.352417	-0.0152588	
0.373	0.00701904	0.0839233	-0.35321	-0.0152588	
0.374	0.00274658	0.065918	-0.354004	-0.0152588	
0.375	0.00427246	0.0411987	-0.354736	-0.0152588	
0.376	0.000915527	0.0180054	-0.35553	-0.0152588	
0.377	0.00183105	-0.00946045	-0.356262	-0.0152588	
0.378	0.000915527	-0.0375366	-0.356995	-0.0152588	
0.379	-0.00152588	-0.0585938	-0.357727	-0.0152588	
0.38	0.000915527	-0.0726318	-0.358459	-0.0152588	
0.381	-0.00305176	-0.0784302	-0.359192	-0.015564	
0.382	0.00152588	-0.0802612	-0.359924	-0.015564	
0.383	0.00610352	-0.0759888	-0.360657	-0.015564	
0.384	0.00915527	-0.0598145	-0.361389	-0.015564	
0.385	0.00701904	-0.0320435	-0.362122	-0.015564	
0.386	0.00213623	-0.00701904	-0.362854	-0.015564	
0.387	0.00183105	0.0204468	-0.363647	-0.015564	
0.388	0.00366211	0.0460815	-0.36438	-0.015564	
0.389	0.0106812	0.0665283	-0.365112	-0.015564	
0.39	0.00762939	0.0817871	-0.365845	-0.015564	
0.391	0.00457764	0.0872803	-0.366577	-0.015564	
0.392	0.00518799	0.088501	-0.367371	-0.015564	
0.393	0.00396729	0.0827026	-0.368164	-0.0158691	
0.394	0.00183105	0.0662231	-0.368958	-0.0158691	
0.395	0	0.0402832	-0.369751	-0.0158691	
0.396	-0.00305176	0.0161743	-0.370544	-0.0158691	
0.397	-0.00396729	-0.0128174	-0.371338	-0.0158691	
0.398	-0.00518799	-0.0421143	-0.372131	-0.0158691	
0.399	-0.00946045	-0.0646973	-0.372864	-0.0158691	
0.4	-0.00946045	-0.0790405	-0.373596	-0.0158691	
0.401	-0.00946045	-0.0845337	-0.374329	-0.0158691	
0.402	-0.00366211	-0.085144	-0.375122	-0.0158691	
0.403	-0.00701904	-0.0796509	-0.375854	-0.0158691	
0.404	-0.00366211	-0.0631714	-0.376587	-0.0158691	
0.405	0.00457764	-0.0350952	-0.377319	-0.0158691	
0.406	0.00549316	-0.0109863	-0.378052	-0.0161743	
0.407	0.00427246	0.0161743	-0.378845	-0.0161743	
0.408	0.0012207	0.043335	-0.379578	-0.0161743	
0.409	-0.00213623	0.0622559	-0.380249	-0.0161743	
0.41	-0.000305176	0.0787354	-0.380981	-0.0161743	
0.411	-0.00488281	0.0866699	-0.381714	-0.0161743	
0.412	-0.00213623	0.0878906	-0.382507	-0.0161743	
0.413	-0.00305176	0.0823975	-0.38324	-0.0161743	
0.414	-0.00427246	0.0665283	-0.383972	-0.0161743	
0.415	-0.00579834	0.0390625	-0.384766	-0.0161743	
0.416	-0.00396729	0.0164795	-0.385559	-0.0161743	
0.417	-0.000915527	-0.0128174	-0.386292	-0.0161743	
0.418	-0.000305176	-0.0424194	-0.387024	-0.0161743	
0.419	0.00518799	-0.0604248	-0.387756	-0.0161743	
0.42	0.0106812	-0.0756836	-0.388489	-0.0161743	
0.421	0.010376	-0.0820923	-0.389221	-0.0161743	
0.422	0.00671387	-0.0839233	-0.389954	-0.0164795	
0.423	0.00152588	-0.0775146	-0.390747	-0.0164795	
0.424	-0.00152588	-0.0610352	-0.391479	-0.0164795	
0.425	-0.00183105	-0.0335693	-0.392212	-0.0164795	
0.426	0	-0.00762939	-0.393005	-0.0164795	
0.427	-0.000305176	0.0216675	-0.393677	-0.0164795	
0.428	-0.00152588	0.0485229	-0.394409	-0.0164795	
0.429	-0.00457764	0.0683594	-0.395081	-0.0164795	
0.43	-0.00610352	0.0827026	-0.395752	-0.0164795	
0.431	-0.00366211	0.0924683	-0.396423	-0.0167847	
0.432	0.00152588	0.0946045	-0.397095	-0.0167847	
0.433	0.00305176	0.0894165	-0.397827	-0.0167847	
0.434	0.00518799	0.0726318	-0.39856	-0.0167847	
0.435	0.00854492	0.045166	-0.399292	-0.0167847	
0.436	0.0088501	0.0222778	-0.399963	-0.0167847	
0.437	0.00335693	-0.00732422	-0.400696	-0.0167847	
0.438	0.00610352	-0.0357056	-0.401428	-0.0167847	
0.439	0.00732422	-0.0558472	-0.4021	-0.0167847	
0.44	0.00427246	-0.0708008	-0.402832	-0.0167847	
0.441	-0.00579834	-0.0772095	-0.403503	-0.0167847	
0.442	-0.0100708	-0.0796509	-0.404236	-0.0167847	
0.443	-0.00976562	-0.0769043	-0.404968	-0.0167847	
0.444	-0.0109863	-0.0619507	-0.405701	-0.0167847	
0.445	-0.00854492	-0.0320435	-0.406494	-0.0167847	
0.446	-0.00762939	-0.00762939	-0.407227	-0.0167847	
