ai.acq
1 msec/sample
4 channels
EMG (5 - 500 Hz)
mV
EMG (5 - 500 Hz)
mV
PPG (Pulse)
mV
Respiration
mV
sec	CH1	CH2	CH3	CH4	
0.312	0.00701904	-0.032959	-0.0681152	-0.104675	
0.313	0.00244141	-0.0326538	-0.0688477	-0.105286	
0.314	0.00427246	-0.0302124	-0.0696411	-0.105591	
0.315	0.00427246	-0.0247192	-0.0703735	-0.105896	
0.316	0.00640869	-0.0238037	-0.0710449	-0.106201	
0.317	0.00793457	-0.0231934	-0.0717163	-0.106812	
0.318	0.00671387	-0.0216675	-0.0723877	-0.107117	
0.319	0.00427246	-0.0256348	-0.0730591	-0.107422	
0.32	-0.00396729	-0.0283813	-0.0736694	-0.107727	
0.321	-0.00366211	-0.0241089	-0.0742798	-0.108032	
0.322	0.00335693	-0.0238037	-0.0749512	-0.108337	
0.323	0.0158691	-0.0210571	-0.0755005	-0.108643	
0.324	0.0204468	-0.0167847	-0.0761108	-0.108948	
0.325	0.0250244	-0.0189209	-0.0765991	-0.109253	
0.326	0.0219727	-0.0201416	-0.0770874	-0.109558	
0.327	0.0180054	-0.0186157	-0.0775757	-0.109863	
0.328	0.0167847	-0.0164795	-0.0780029	-0.110168	
0.329	0.0170898	-0.0192261	-0.0784912	-0.110474	
0.33	0.0106812	-0.017395	-0.0789185	-0.110779	
0.331	0.0106812	-0.0210571	-0.0793457	-0.111084	
0.332	0.0109863	-0.0192261	-0.079834	-0.111389	
0.333	0.0109863	-0.0195312	-0.0802612	-0.111694	
0.334	0.0137329	-0.0161743	-0.0807495	-0.112	
0.335	0.0119019	-0.0143433	-0.0811157	-0.112305	
0.336	0.0119019	-0.0131226	-0.0814819	-0.11261	
0.337	0.0125122	-0.0161743	-0.0818481	-0.112915	
0.338	0.010376	-0.0134277	-0.0822144	-0.11322	
0.339	0.0140381	-0.0125122	-0.0825806	-0.113525	
0.34	0.0146484	-0.0146484	-0.0830078	-0.113525	
0.341	0.0152588	-0.0125122	-0.0834351	-0.113831	
0.342	0.0115967	-0.0140381	-0.0838623	-0.114136	
