klasik.acq
1 msec/sample
4 channels
EMG (5 - 500 Hz)
mV
EMG (5 - 500 Hz)
mV
PPG (Pulse)
mV
Respiration
mV
sec	CH1	CH2	CH3	CH4	
0.353	-0.017395	0.00274658	-0.268372	0.0714111	
0.354	-0.00640869	-0.00274658	-0.264282	0.0720215	
0.355	0.00152588	-0.00518799	-0.260071	0.0723267	
0.356	0.0134277	-0.00488281	-0.255798	0.072937	
0.357	0.0213623	-0.000610352	-0.251404	0.0732422	
0.358	0.0271606	0.000305176	-0.246948	0.0738525	
0.359	0.0326538	0	-0.242371	0.0741577	
0.36	0.027771	0.00335693	-0.237793	0.0744629	
0.361	0.0177002	0.00244141	-0.233093	0.0750732	
0.362	0.00610352	-0.0012207	-0.228333	0.0756836	
0.363	-0.000610352	-0.000610352	-0.223572	0.0759888	
0.364	-0.00427246	0	-0.218811	0.0765991	
0.365	-0.0115967	0	-0.213989	0.0769043	
0.366	-0.0158691	0.00213623	-0.209167	0.0775146	
0.367	-0.0152588	0.00244141	-0.204285	0.0778198	
0.368	-0.0125122	0.000915527	-0.199341	0.0784302	
0.369	-0.0158691	0.00183105	-0.194397	0.0787354	
0.37	-0.0149536	0.0012207	-0.189392	0.0793457	
0.371	-0.012207	0.000305176	-0.184387	0.0796509	
0.372	-0.0137329	0	-0.179321	0.0802612	
0.373	-0.0167847	0.00427246	-0.174316	0.0808716	
0.374	-0.0088501	-0.0012207	-0.169312	0.0811768	
0.375	-0.00427246	-0.00305176	-0.164368	0.0817871	
0.376	-0.00305176	0.000305176	-0.159363	0.0823975	
0.377	-0.00549316	0.000915527	-0.154358	0.0830078	
0.378	-0.00946045	-0.000610352	-0.149353	0.0836182	
0.379	-0.0161743	0	-0.144287	0.0842285	
0.38	-0.0286865	0.00274658	-0.139221	0.0848389	
0.381	-0.0326538	0.000610352	-0.134216	0.0857544	
0.382	-0.0231934	-0.000305176	-0.12915	0.0863647	
0.383	-0.0192261	0	-0.124146	0.0869751	
0.384	-0.0106812	-0.00366211	-0.119202	0.0878906	
0.385	-0.0088501	-0.00213623	-0.114197	0.0888062	
0.386	-0.00976562	-0.000610352	-0.109253	0.0894165	
0.387	-0.00701904	0.00152588	-0.10437	0.090332	
0.388	-0.0100708	0.000915527	-0.0994263	0.0912476	
0.389	-0.00854492	-0.00366211	-0.0944824	0.0921631	
0.39	-0.00671387	-0.00183105	-0.0895386	0.0930786	
0.391	-0.000915527	0.00183105	-0.0846558	0.0939941	
0.392	0.00396729	0.00335693	-0.079834	0.0949097	
0.393	0.00671387	0.00244141	-0.0750122	0.0958252	
0.394	0.00762939	0.000915527	-0.0703125	0.0967407	
0.395	0.00976562	-0.00274658	-0.0656128	0.0973511	
0.396	0.0119019	-0.00305176	-0.0609741	0.0982666	
0.397	0.0219727	-0.00396729	-0.0563965	0.0991821	
0.398	0.0256348	-0.00457764	-0.0518188	0.100098	
0.399	0.017395	-0.00610352	-0.0473022	0.100708	
0.4	0.00579834	-0.00549316	-0.0427856	0.101624	
0.401	-0.00183105	-0.00396729	-0.0383911	0.102539	
0.402	-0.0112915	-0.00671387	-0.0339966	0.103149	
0.403	-0.0106812	-0.00671387	-0.0297241	0.104065	
0.404	-0.00793457	-0.00701904	-0.0255127	0.104675	
0.405	-0.0228882	-0.00335693	-0.0213623	0.105286	
0.406	-0.0283813	-0.00366211	-0.0172119	0.106201	
0.407	-0.0302124	-0.00579834	-0.0131836	0.106812	
0.408	-0.0140381	-0.00610352	-0.00921631	0.107422	
0.409	-0.00671387	-0.00335693	-0.00518799	0.108032	
0.41	-0.00183105	0.00549316	-0.00128174	0.108643	
0.411	0.00610352	0.0100708	0.00256348	0.109253	
0.412	0.00579834	0.00915527	0.00634766	0.109863	
0.413	0.00335693	0.00549316	0.0100708	0.110779	
0.414	0.00305176	0.00213623	0.0137329	0.111389	
0.415	0.000305176	0.00518799	0.017334	0.112	
0.416	0.000305176	0.00549316	0.020813	0.11261	
0.417	-0.00549316	0.00183105	0.024292	0.11322	
0.418	-0.0088501	0.000305176	0.02771	0.114136	
0.419	-0.0100708	-0.00244141	0.0311279	0.114746	
