live.acq
1 msec/sample
4 channels
EMG (5 - 500 Hz)
mV
EMG (5 - 500 Hz)
mV
PPG (Pulse)
mV
Respiration
mV
sec	CH1	CH2	CH3	CH4	
0.191	-0.00457764	0.000305176	0.0625	-0.110168	
0.192	-0.000915527	0.000305176	0.0635376	-0.110168	
0.193	0.000305176	-0.000915527	0.0645752	-0.110168	
0.194	0.00183105	-0.00732422	0.0656128	-0.110168	
0.195	0.00366211	-0.00793457	0.0666504	-0.110168	
0.196	0.00488281	-0.00854492	0.067688	-0.109863	
0.197	0.00701904	-0.0012207	0.0686646	-0.109863	
0.198	0.00366211	0.00183105	0.0696411	-0.109863	
0.199	0.00366211	0.00152588	0.0706177	-0.109863	
0.2	-0.0012207	-0.0012207	0.0715332	-0.109863	
0.201	-0.00366211	-0.000305176	0.0723877	-0.109863	
0.202	-0.00427246	-0.00244141	0.0732422	-0.109863	
0.203	-0.00305176	-0.00457764	0.0740356	-0.109558	
0.204	0.000305176	-0.00244141	0.0748291	-0.109558	
0.205	0.00640869	-0.00274658	0.0755615	-0.109558	
0.206	0.00549316	-0.00396729	0.0762329	-0.109558	
0.207	0.00823975	-0.00366211	0.0768433	-0.109558	
0.208	0.00488281	-0.000305176	0.0773926	-0.109558	
0.209	0.00427246	-0.000305176	0.0779419	-0.109558	
0.21	0.00762939	-0.00457764	0.0784302	-0.109558	
0.211	0.00427246	-0.000915527	0.0788574	-0.109558	
0.212	0.00518799	0.00152588	0.0792847	-0.109558	
0.213	0.00183105	0.00183105	0.0796509	-0.109558	
0.214	-0.000915527	-0.0012207	0.0800171	-0.109558	
0.215	-0.00244141	-0.000305176	0.0803223	-0.109558	
0.216	0.00244141	-0.0012207	0.0806274	-0.109558	
0.217	0.00152588	-0.00335693	0.0809326	-0.109558	
0.218	0.00183105	-0.00427246	0.0811768	-0.109558	
0.219	0.00305176	-0.00427246	0.0814209	-0.109558	
0.22	0.00427246	0	0.081665	-0.109558	
0.221	0	0.0012207	0.0819092	-0.109558	
0.222	-0.00244141	-0.000610352	0.0820923	-0.109558	
0.223	-0.00610352	0.00244141	0.0822754	-0.109558	
0.224	-0.00671387	0.00366211	0.0824585	-0.109558	
0.225	-0.00762939	0.00305176	0.0826416	-0.109558	
0.226	-0.00732422	-0.00518799	0.0827637	-0.109558	
0.227	-0.00915527	-0.00701904	0.0829468	-0.109558	
0.228	-0.00488281	0.00427246	0.0830688	-0.109558	
0.229	-0.0100708	-0.00183105	0.0831299	-0.109558	
0.23	-0.00640869	-0.000915527	0.0831909	-0.109558	
0.231	-0.00946045	0.00549316	0.0831909	-0.109558	
0.232	-0.0143433	-0.000915527	0.0831909	-0.109558	
0.233	-0.00762939	-0.00274658	0.0830688	-0.109558	
0.234	0.000610352	-0.00396729	0.0829468	-0.109558	
0.235	-0.00335693	-0.00427246	0.0828247	-0.109253	
0.236	-0.00335693	-0.0012207	0.0825806	-0.109253	
0.237	-0.00305176	0.00152588	0.0823364	-0.109253	
0.238	-0.00244141	0.00762939	0.0820312	-0.109253	
0.239	-0.00762939	0.0100708	0.081665	-0.109253	
0.24	-0.0100708	0.00549316	0.0812378	-0.109253	
0.241	-0.0140381	-0.00396729	0.0807495	-0.109253	
0.242	-0.0149536	-0.000305176	0.0801392	-0.109253	
0.243	-0.00915527	0.00701904	0.0795288	-0.109253	
0.244	-0.0119019	0.00854492	0.0789185	-0.108948	
0.245	-0.0140381	0.0170898	0.078186	-0.108948	
0.246	-0.010376	0.0216675	0.0774536	-0.108948	
0.247	-0.0109863	0.0216675	0.0767212	-0.108948	
0.248	-0.00701904	0.0234985	0.0759277	-0.108948	
0.249	-0.0012207	0.0167847	0.0750732	-0.108643	
0.25	0.00579834	0.00244141	0.0741577	-0.108643	
0.251	0.0100708	-0.00488281	0.0731812	-0.108643	
0.252	0.0106812	-0.00976562	0.0721436	-0.108643	
