klasik.acq
1 msec/sample
4 channels
EMG (5 - 500 Hz)
mV
EMG (5 - 500 Hz)
mV
PPG (Pulse)
mV
Respiration
mV
sec	CH1	CH2	CH3	CH4	
0.265	0.00579834	-0.0125122	-0.137085	0.115662	
0.266	-0.0125122	-0.0234985	-0.138672	0.115356	
0.267	-0.00213623	-0.00305176	-0.140259	0.115356	
0.268	0.0109863	0.0189209	-0.141907	0.115051	
0.269	0.0012207	0.00823975	-0.143494	0.115051	
0.27	-0.0125122	-0.00671387	-0.145142	0.114746	
0.271	0.00976562	0.00915527	-0.14679	0.114746	
0.272	-0.0115967	-0.000915527	-0.148376	0.114746	
0.273	-0.0152588	-0.000610352	-0.150024	0.114441	
0.274	0.00671387	0.00946045	-0.151672	0.114441	
0.275	0.0152588	0.0137329	-0.153381	0.114136	
0.276	-0.00152588	0.00335693	-0.155029	0.114136	
0.277	-0.0134277	-0.00457764	-0.156677	0.113831	
0.278	0.00152588	-0.00335693	-0.158386	0.113831	
0.279	0.0119019	-0.00305176	-0.160095	0.113525	
0.28	0.00396729	0.00793457	-0.161743	0.113525	
0.281	0.000915527	0.00305176	-0.163452	0.11322	
0.282	-0.0012207	-0.00579834	-0.165161	0.11322	
0.283	0.0012207	-0.0012207	-0.166809	0.112915	
0.284	0.0140381	0.0100708	-0.168457	0.11261	
0.285	0.00976562	0.00915527	-0.170105	0.11261	
0.286	0.0146484	0.00396729	-0.171753	0.112305	
0.287	-0.0167847	-0.0405884	-0.173401	0.112305	
0.288	-0.0134277	-0.0143433	-0.174988	0.112	
0.289	0.010376	-0.0180054	-0.176575	0.111694	
0.29	0.00488281	-0.0109863	-0.178162	0.111694	
0.291	0.000915527	0.00183105	-0.179749	0.111389	
0.292	0.00518799	-0.00518799	-0.181274	0.111389	
0.293	0.00183105	0.0146484	-0.1828	0.111084	
0.294	-0.000610352	0.000915527	-0.184265	0.110779	
0.295	0.00976562	-0.00305176	-0.185791	0.110474	
0.296	0.00305176	0.00427246	-0.187256	0.110474	
0.297	-0.0149536	-0.00335693	-0.18866	0.110168	
0.298	-0.0140381	-0.0119019	-0.190125	0.109863	
0.299	0.010376	-0.0149536	-0.191589	0.109863	
0.3	-0.00518799	-0.0326538	-0.193054	0.109558	
0.301	0.000610352	0.0259399	-0.194458	0.109253	
0.302	-0.0012207	0.0418091	-0.195923	0.108948	
0.303	-0.0149536	0.027771	-0.197327	0.108643	
0.304	-0.00488281	-0.0222778	-0.19873	0.108643	
