hak.acq
1 msec/sample
4 channels
EMG (5 - 500 Hz)
mV
EMG (5 - 500 Hz)
mV
PPG (Pulse)
mV
Respiration
mV
sec	CH1	CH2	CH3	CH4	
0.263	0.00701904	-0.0161743	-0.450378	0.00427246	
0.264	0.000915527	-0.0183105	-0.452087	0.00457764	
0.265	0.00366211	-0.0186157	-0.453796	0.00457764	
0.266	-0.00549316	-0.0149536	-0.455505	0.00457764	
0.267	-0.0119019	-0.00915527	-0.457214	0.00457764	
0.268	-0.000610352	-0.0125122	-0.458923	0.00488281	
0.269	0.00732422	-0.0128174	-0.460632	0.00488281	
0.27	0.010376	-0.0109863	-0.462341	0.00488281	
0.271	0.00946045	-0.0137329	-0.46405	0.00488281	
0.272	0.00579834	-0.0112915	-0.465759	0.00488281	
0.273	0.00671387	-0.00396729	-0.467407	0.00518799	
0.274	-0.00244141	-0.00823975	-0.469055	0.00518799	
0.275	-0.017395	-0.015564	-0.470703	0.00518799	
0.276	-0.0204468	-0.0131226	-0.472351	0.00518799	
0.277	-0.0256348	-0.0125122	-0.473999	0.00518799	
0.278	-0.0192261	-0.00549316	-0.475647	0.00518799	
0.279	-0.00640869	-0.00610352	-0.477295	0.00518799	
0.28	-0.00305176	-0.00762939	-0.478943	0.00518799	
0.281	0.00457764	-0.00610352	-0.48053	0.00518799	
0.282	-0.00946045	-0.0109863	-0.482178	0.00518799	
0.283	-0.00549316	-0.0119019	-0.483765	0.00518799	
0.284	-0.000610352	-0.012207	-0.485352	0.00518799	
0.285	-0.000915527	-0.00671387	-0.486938	0.00518799	
0.286	-0.00274658	-0.00366211	-0.488525	0.00518799	
0.287	-0.012207	-0.0131226	-0.490112	0.00518799	
0.288	-0.0112915	-0.0143433	-0.491638	0.00518799	
0.289	-0.00335693	-0.00854492	-0.493225	0.00518799	
0.29	0	-0.00549316	-0.494812	0.00518799	
0.291	-0.017395	-0.00457764	-0.496338	0.00518799	
0.292	-0.0350952	-0.00976562	-0.497864	0.00518799	
0.293	-0.0311279	-0.0100708	-0.49939	0.00518799	
0.294	-0.0186157	-0.012207	-0.500916	0.00518799	
0.295	-0.00610352	-0.00854492	-0.502441	0.00518799	
0.296	-0.012207	-0.00549316	-0.503906	0.00518799	
0.297	-0.0216675	-0.00488281	-0.505371	0.00518799	
0.298	-0.0210571	-0.00549316	-0.506836	0.00518799	
0.299	-0.0183105	-0.00488281	-0.508301	0.00488281	
0.3	-0.0201416	-0.00183105	-0.509766	0.00488281	
0.301	-0.00793457	0.000610352	-0.511169	0.00488281	
0.302	-0.00640869	-0.00610352	-0.512573	0.00488281	
0.303	-0.00579834	-0.00915527	-0.513916	0.00488281	
0.304	-0.00152588	-0.00610352	-0.515198	0.00488281	
0.305	-0.00488281	-0.00793457	-0.516479	0.00488281	
0.306	-0.00274658	-0.00976562	-0.5177	0.00457764	
